Ap1s2	26.8192	29.549
Zrsr2	66.6942	79.8664
Haus7	3.24637	4.676
Trex2	0.0302781	0.0513143
Car5b	0.177237	0.0671831
Zfp92	0.761132	0.82612
Bgn	0.465352	0.102779
Atp2b3	17.9353	18.9365
Bmx	0.138493	0.00831057
Abcd1	0.413508	0.532326
Pir	0.354524	0.231912
Vegfd	0.195991	0.0264727
Piga	0.818172	0.534724
Asb11	1.12583	1.2162
Dusp9	0	0
Asb9	0	0
Plxnb3	0.125182	0.0800743
Hcfc1	90.2141	73.3412
Renbp	0.317378	0.0470188
Naa10	15.0856	17.2779
Arhgap4	0.116652	0.13453
Avpr2	0.0370372	0
L1cam	47.1438	47.9794
Irak1	8.28652	9.547
Mecp2	37.1499	38.6331
Opn1mw	0.0842336	0.024254
Tktl1	0.0131224	0
Plxna3	1.40297	1.72093
Fam3a	4.14263	4.96881
G6pdx	9.22624	11.5341
Mpp1	23.713	24.127
Dkc1	4.80102	4.7736
Tceal6	86.4018	91.5188
Nxf7	0.665234	0.827093
Prame	0	0
Morf4l2	306.814	298.323
Kir3dl1	0	0
Plp1	19.6717	19.7192
Zcchc18	78.5673	79.3155
Psmd10	4.06017	4.27961
Vsig1	0	0
Tsc22d3	4.84393	3.76545
Prps1	31.1371	36.0978
Rbm41	1.70313	1.9875
Morc4	2.13772	2.41086
Rnf128	2.66855	3.14364
Atp11a	4.56475	4.19335
Mcf2l	8.4165	8.49889
F7	0.0761243	0.0408325
F10	0	0
Proz	2.39164	2.3777
Cul4a	6.23239	5.79168
Lamp1	22.7289	22.0853
Adprhl1	0.268072	0.357978
Atp4b	0	0
Grk1	0	0
Gas6	10.0055	10.4728
1700029H14Rik	0	0
Rasa3	9.15976	9.00166
Coprs	4.8897	3.82803
Myom2	0	0.0324461
Angpt2	0.118801	0.137611
Agpat5	1.87579	2.22978
Defb8	0	0
Nek3	0.351974	0.354837
Vps36	3.30274	3.49043
Thsd1	0.0732335	0.04529
Tpte	0	0
Slc25a15	1.55896	1.64489
Erlin2	3.92967	3.34429
Plpbp	7.48418	6.36627
Adgra2	0.483066	0.659326
Brf2	7.30444	6.61016
Rab11fip1	0.102815	0.0822287
Adrb3	0.105214	0.205958
Eif4ebp1	0.0701831	0
Chrna6	0.0102946	0.0197672
Chrnb3	0.12957	0.0183535
Ggn	0.24442	0.38216
Cd209a	0	0
Cd209d	0	0
Tnfsf13b	0.141707	0.424372
Col4a1	2.23061	1.85724
Col4a2	0.956734	1.08671
Rab20	0.0240495	0
Naxd	2.45929	3.51297
Ptpn7	1.03353	1.37976
Ankrd10	4.84442	4.85704
1700016D06Rik	0	0
1700128E19Rik	0.0133226	0.0215372
Arhgef7	12.7694	11.0366
Tex29	0	0
Leprotl1	8.06767	8.33615
Dctn6	25.2115	28.072
Gpm6a	240.959	249.426
Spata4	0.066994	0.0832947
Asb5	0.280053	1.38657
Vegfc	0.161451	0.0412335
Aga	0.0362187	0.0148208
Dlc1	8.2522	5.70411
Eri1	3.90959	2.73219
Tnks	21.035	22.2408
Dusp4	1.36704	1.31386
Saraf	20.0119	21.014
Mrps31	2.86782	2.285
Smim19	3.2284	3.09911
Dkk4	0	0
Polb	9.36668	8.42368
Ikbkb	6.47072	6.41738
Plat	1.59252	1.41604
Ap3m2	43.2254	41.2091
Kat6a	12.2733	13.35
Ank1	8.33084	7.49373
Gpat4	12.7149	12.2256
Gins4	3.33475	3.51899
Sfrp1	0.980953	0.613612
Ido2	0.637221	0.489362
Ido1	7.19797	6.87958
Adam18	0.186585	0
Adam3	0	0
Adam5	0	0
Adam9	9.39765	9.87307
Tm2d2	8.05093	8.06372
Plekha2	4.00437	2.30176
Slit2	8.01968	6.59653
4930555F03Rik	0.230913	0.162572
Tenm3	44.5238	40.13
Dctd	0.982364	1.53238
Wwc2	5.79043	5.68183
Fgfr1	5.35812	6.4
Rwdd4a	5.1416	5.17416
Plpp5	2.42016	2.00569
Star	1.10042	1.25144
Ash2l	10.0551	12.0313
Kcnu1	0.397709	0.116663
Tti2	2.25726	2.66897
Mak16	11.8598	14.3063
Wrn	1.85539	1.942
Gsr	8.28181	8.61594
Gtf2e2	2.47268	3.34113
Rbpms	0.153113	0.188011
Frg1	15.0961	16.0853
Asah1	6.79132	6.67113
Pcm1	14.3225	14.5432
Fgl1	0.127406	0.372216
Pdgfrl	0	0.0141485
Slc7a2	0.176842	0.175418
Vps37a	7.6471	8.91125
Cnot7	25.2824	29.2483
Fgf20	0	0.0652263
Msmo1	29.7859	26.1341
Klhl2	49.7845	53.7754
Galnt7	1.95721	3.05887
Sap30	3.17833	3.74938
Scrg1	0.0576162	0.0468941
Hpgd	0.0155581	0.120228
Ednra	0.021299	0.0170156
Tmem184c	31.6759	31.5155
Nr3c2	12.8071	15.0944
Iqcm	0.013613	0
Isx	0.139871	0.0146567
Sin3b	10.8092	10.3181
Sorbs2	23.3826	23.0408
Irf2	7.32991	6.03468
Casp3	0.733232	0.70184
Cenpu	0.506379	0.225218
Cfap97	10.6096	12.169
Slc25a4	181.638	189.171
Ufsp2	5.28558	3.89225
Anxa10	0.0231879	0.0518071
Pdlim3	1.26658	0.123041
Lrp2bp	0.188947	0.194273
Tlr3	0.0561584	0.0769937
Gm45753	0	0
Cbr4	4.65973	4.26705
Sh3rf1	5.03383	4.25916
Nek1	1.25301	1.56204
F11	0	0
Mfap3l	11.4006	12.9384
Triml1	0	0
N4bp1	11.8693	12.2392
Cbln1	1.99201	0.953974
Heatr3	3.70175	4.65442
Adcy7	0.168201	0.138851
Brd7	40.3414	44.6257
Nkd1	0.205247	0.145531
Snx20	0.0578842	0.108742
Sall1	1.57953	1.03322
Rbl2	6.65295	6.18653
Aktip	36.7531	32.7114
Eif2ak3	3.12556	2.97767
Gins3	1.02465	0.887249
Setd6	2.61234	3.53721
Got2	53.8317	53.8663
Cdh11	12.3434	16.0334
Smad1	7.95959	8.06503
1700011L22Rik	0	0
Lsm6	15.2544	15.1543
Slc10a7	0.327962	0.469936
Pou4f2	0	0
Tnpo2	6.27581	5.01172
Vps35	32.359	31.3528
Orc6	1.28878	1.27226
Mylk3	0.039283	0.0577825
Gpt2	5.64502	5.80068
Dnaja2	68.4184	76.1151
Itfg1	50.5769	49.3298
Rfx1	1.45974	1.58552
Tecr	96.433	92.2876
Tbc1d9	7.13024	5.90634
Ucp1	0	0
Zfp330	11.0202	11.3577
Il15	0	0.0275279
Gab1	1.22275	1.50636
Smarca5	19.7079	20.3941
Hp	0.0777969	0.0204207
Txnl4b	2.85539	2.76967
Ces1f	0	0
Pmfbp1	0.00766098	0
Zfp821	5.46074	5.44376
Ist1	12.3527	12.3356
Dhodh	4.59112	4.73442
Ap1g1	8.17524	7.00603
Phlpp2	8.53688	8.32727
Irx3	0	0
Crnde	0.815507	0
Irx5	0	0
Irx6	0.0223764	0
Mmp2	0.0406587	0.00917571
Gnao1	230.433	278.43
St3gal2	20.0094	18.1682
Il34	6.92093	6.42724
Amfr	24.3788	23.7573
Cog4	5.24895	6.80173
Nudt21	13.4989	13.698
Bbs2	6.44694	5.08774
Cenpn	0.188891	0.0400416
Mt4	0	0
Cdyl2	5.33362	5.08919
Mt3	4.73373	5.14553
Mt2	1.016	1.20969
Mt1	15.9064	18.3711
Slc12a3	0	0.0081561
Nudt7	1.13193	1.93411
Herpud1	9.85028	9.5703
Cntnap4	1.0556	0.53814
Fam192a	19.5329	20.0322
Pllp	0.871218	0.494255
Arl2bp	18.5488	16.3086
Cx3cl1	187.195	201.319
Ccl22	0	0
Ccl17	0.38899	0
Ciapin1	8.21739	6.90068
Coq9	6.9544	7.49752
Polr2c	16.2401	18.2354
Adgrg1	5.1062	5.79376
Drc7	0.116722	0.0647098
Katnb1	2.62638	2.31193
Kifc3	7.43701	5.90721
Cngb1	0.049777	0.0132847
Mmp15	0.698895	1.09908
Tmem38a	20.9012	19.125
Usb1	1.0256	0.755474
Cfap20	38.1511	38.4438
Tpm4	0.852497	1.08172
Phxr4	0.0432469	0.110683
B3gnt3	0.0962018	0.0453188
Jak3	0.044264	0.0879438
Pgls	2.98815	2.3217
Slc27a1	1.52388	1.46103
1700018B08Rik	0	0
Map1lc3b	31.4433	33.5533
Mvb12a	0.562106	0.329261
Mthfsd	5.53814	5.98683
Cox4i1	36.0453	39.4413
Emc8	55.4915	64.8403
Babam1	14.3031	15.99
Gins2	0.454098	0.344457
Gse1	12.8193	13.7594
Zdhhc7	4.77136	4.1721
6430548M08Rik	60.1558	38.8397
Crispld2	0.00688303	0
Usp10	7.08277	8.16899
Cotl1	16.2521	15.8457
Klhl36	3.80449	3.76317
Dnaaf1	0.0238609	0.0400701
Taf1c	1.59082	1.37162
Mast3	86.9426	88.4666
Pik3r2	25.8919	26.5085
Mbtps1	24.5121	29.6849
Necab2	10.7792	11.4564
Ifi30	0	0
Hsbp1	31.3878	31.8548
Rab3a	231.455	231.061
Cdh13	17.03	11.8095
Pde4c	0.041919	0
Mphosph6	7.39275	8.71102
Hsd17b2	0	0
Bco1	0	0.0141104
1700030J22Rik	6.14919	6.23423
Lsm4	9.19331	6.89246
Comp	0	0
Ntpcr	2.38479	3.01447
Map3k21	0.194152	0.115885
Mau2	8.01318	7.71247
Pbx4	4.37197	3.65392
Lpar2	0.104639	0.0854222
Atp13a1	1.50753	1.45532
Ints10	3.52669	3.296
Dctn1	45.3681	43.716
Pgr	4.37006	4.76005
Cdh5	0.319157	0.0510371
Bean1	1.17949	1.02543
Cmtm3	0.1225	0
Gm45711	0	0
Ces2g	0	0
Nae1	15.117	16.7533
Ciao2b	4.33304	4.74677
Rrad	0.126368	0.0213131
Cdh16	0	0
Car7	0.927926	0.586556
Ces2d-ps	0	0
Cbfb	0.536132	0.409348
Ces2e	0	0
Tradd	2.28218	1.46529
D230025D16Rik	3.09742	3.51774
Hsd11b2	0.016972	0
Tsnaxip1	0	0
Ctrl	0.0406165	0.0513299
Psmb10	3.40856	3.23912
Dpep3	0	0
Dus2	1.5521	1.01668
Nfatc3	1.09949	1.1464
Pla2g15	2.51946	2.41681
Slc7a6	1.94885	1.22272
Smpd3	38.5035	45.0238
Zfp90	2.4647	2.86889
Has3	1.04387	1.17252
Vps4a	19.3726	20.8319
Cog8	5.56455	6.98327
Nip7	7.50079	6.86227
Mtmr2	4.17308	4.83413
Tmed6	0.0369703	0
Terf2	12.976	13.3211
Cep57	6.96664	6.99038
Cyb5b	28.3589	28.3021
Maml2	1.07593	0.720664
1700012B09Rik	0.234499	0
Mre11a	1.88952	1.76463
Wwp2	1.95671	2.12713
Ankrd49	6.83739	6.5133
Gpr83	19.967	23.3975
Izumo1r	0	0.0623597
Panx1	8.13891	9.3962
Med17	6.35816	6.37582
Hephl1	0.00564892	0.0262395
Vstm5	2.46877	2.42584
4931406C07Rik	1.56631	1.87049
Taf1d	7.47496	5.22715
Kars	28.7525	30.7696
Adat1	1.77859	1.86856
Gabarapl2	17.9153	18.4298
Tmem231	8.07354	8.2098
Chst5	0	0.0287759
Tmem170	0.332054	0.26367
Cfdp1	76.2195	86.1393
Bcar1	16.1808	16.3845
Ctrb1	0.0493446	0
Ldhd	1.29559	0.938534
Wdr59	4.64743	4.52269
Aars	9.50664	10.6357
Cdh15	0.403272	0.339449
Bmper	0.800964	1.00797
Tbx20	0	0
Glb1l3	0	0
Afg3l1	2.31663	2.60806
Acad8	4.68066	3.03799
Dbndd1	5.0304	5.07713
Ccsap	51.5827	63.5048
Acta1	1.46344	1.35852
Abcb10	3.66583	3.39609
Urb2	3.5986	3.83682
Cog2	1.42619	1.55826
Agt	0.109139	0.127632
Capn9	0	0.0141636
Arv1	0.924778	0.41134
2310022B05Rik	1.71594	1.509
2810004N23Rik	9.69646	9.69702
Gnpat	8.05695	6.97299
Sprtn	1.96772	2.13877
Egln1	11.1748	11.266
Vps26b	37.5081	40.1261
Jam3	2.1491	2.51261
Spata19	0	0
Snx19	12.2186	11.9222
Adamts8	0.494163	0.307248
St14	0	0.0105354
Aplp2	238.134	241.351
Trpc6	0.943077	1.08159
1700128F08Rik	0	0
Birc3	0.808149	1.27792
Dcun1d5	14.0004	14.0679
Pdgfd	0.0508953	0.0355201
Sesn3	55.0902	49.7158
Usp2	12.834	13.7172
Thy1	279.075	298.385
Nectin1	3.76346	3.3039
Trim29	0	0
Oaf	0.10984	0.23247
Pou2f3	0.0147181	0
Grik4	2.60003	2.11144
Sc5d	9.70191	9.84817
Ubash3b	3.97377	3.43276
Crtam	0	0.0143916
Jhy	0.49173	0
Clmp	7.95798	9.70612
Rexo2	22.3117	24.6928
Nxpe2	0.127708	0.0175527
Cul5	30.6318	27.7748
Barx2	0.617786	0.125779
Kcnj5	0.408954	0.401779
Ets1	0.25598	0.0750844
Kirrel3	23.147	22.0515
St3gal4	1.54114	1.58257
Dcps	5.13749	5.35196
Tirap	0.0795796	0.145592
Srpr	5.58115	6.71014
Rpusd4	1.10478	1.35123
Abhd12	58.7494	57.3024
Acat1	21.6295	23.9111
4930510E17Rik	0	0
Rdx	6.68019	7.1021
Fdx1	2.01189	3.0419
Pou2af1	0	0
Btg4	0	0
4833427G06Rik	0	0
Ppp2r1b	0.843167	0.993352
Alg9	2.78764	2.10417
Cryab	2.41612	1.33618
2310030G06Rik	1.24662	1.40825
Dixdc1	35.1494	33.2892
Tex12	0	0.0382963
Bco2	0.0820768	0.0949024
Pts	3.74205	3.38488
Plet1	0	0
Cadm1	20.7156	21.5069
Bud13	5.89928	4.03163
Zpr1	4.53897	5.24264
Apoa5	0	0
Apoa4	0	0
Apoc3	0	0
Apoa1	0	0
Tagln	0.787594	2.90792
Bace1	20.4126	19.7532
Dscaml1	4.6133	5.55805
Il10ra	0.640723	0.444685
Tmprss4	0.204373	0.216545
Mpzl2	0.0300808	0.0297722
Cd3e	0.0237229	0
Cd3d	0	0
Arcn1	45.7936	45.3199
Ddx6	31.0238	32.9457
Treh	0.016573	0
Pate4	0	0
Ddx25	4.25422	4.12414
Pus3	2.1197	1.6261
Pdzd3	0.150726	0.433671
Pate6	0.0245218	0
Nlrx1	2.79546	2.29124
Acrv1	0	0
Trappc4	11.5277	10.629
Chek1	0.743075	0.15199
Slc37a4	1.57001	1.13537
Hyou1	8.07926	8.41784
Stt3a	11.2146	9.3104
Fez1	68.4801	69.8471
Hinfp	10.2313	9.13382
C2cd2l	177.732	199.183
Tmem218	1.81871	2.01506
Slc37a2	0.159435	0.116206
Dpagt1	0.444503	1.09389
Robo4	0.0198276	0.0815417
Hmbs	5.2097	4.52299
Vps11	12.2694	12.7051
Robo3	0.0697289	0.194549
Abcg4	6.56866	6.70904
Mcam	0.118355	0.18919
Pin1	3.61871	3.83022
Olfm2	6.08819	4.97334
Icam5	45.117	49.585
Tyk2	0.912253	0.777005
Pde4a	8.67391	7.46827
Ilf3	14.4019	12.8785
Bmp5	0.00896123	0.0225834
Tmed1	3.20902	3.33879
Scg3	39.2301	35.4641
Yipf2	4.26639	3.62315
Lysmd2	22.1069	23.2694
Carm1	10.3989	10.6028
Tmod2	62.2984	59.7921
Smarca4	15.1717	15.4366
Bcl2l10	0	0
Gnb5	31.3015	44.7063
Ldlr	1.4507	1.49223
Kank2	0.332474	0.180748
Dock6	0.752244	0.692779
Polr2m	41.2998	40.5647
Rab27a	4.62009	4.55072
Aqp9	0	0.0954746
Lipc	0	0
Sltm	11.3054	11.2739
Rsl24d1	6.10303	7.06077
Nedd4	78.0237	84.2796
Rnf111	11.4415	11.9504
Ccnb2	0	0.0227183
Myo1e	0.344256	0.14783
Mns1	0.640355	0.403187
Fam81a	31.6526	24.393
Gcnt3	0	0
Tcf12	12.4753	11.4883
Anxa2	0	0.0187429
Cgnl1	3.29161	3.26743
Ice2	1.38326	1.59944
Rora	5.5158	6.37351
Rp9	22.8901	23.9255
Itga11	0.380972	0.551784
Fem1b	38.3079	37.9129
Cln6	1.63917	1.01566
Calml4	0	0.0914774
Anp32a	84.0707	90.1332
Irak1bp1	3.28585	4.10876
Glce	34.6612	34.6042
Phip	18.6039	20.4984
Kif23	0.448852	0.216191
Ankk1	0.59984	3.34132
Lca5	3.89085	3.73251
Drd2	13.9669	105.169
Sh3bgrl2	4.34722	4.84232
Elovl4	14.4015	16.3988
Bckdhb	15.2182	16.9228
Zw10	0.842767	0.632735
Tent5a	0.477933	0.509303
Usp28	3.51906	3.04715
Tmprss5	0	0.0321264
Htr3a	0.444369	0.093178
Nnmt	0.102963	0
Cyp19a1	0.0975602	0.0696054
Paqr5	0.167618	0.0831539
Idh3a	33.2447	33.3596
Tle3	2.44631	1.97536
Acsbg1	0.757346	0.590762
Dnaja4	20.4756	22.5864
Imp3	10.1717	11.4889
Thsd4	1.8284	2.14446
Ptpn9	4.36879	5.64989
Crabp1	1.5875	2.05061
Nr2e3	0	0
Ireb2	4.47936	4.78208
Pkm	193.47	190.191
Man2c1	1.93819	2.84281
Celf6	6.14138	6.14507
Neil1	0.60949	0.742841
Commd4	15.8504	18.4368
1700017B05Rik	1.84991	1.14637
Psma4	15.9708	19.302
Chrna3	0.0660372	0.176292
Fam219b	4.5033	5.09871
Mpi	7.38241	6.75741
Ube2q2	6.23958	5.96601
Ulk3	1.39356	1.14024
Fbxo22	13.0181	12.9976
Cyp1a2	0	0
Nrg4	0.53254	0.37282
Csk	5.90753	6.10136
Tmem266	0.531764	0.388257
Etfa	5.83482	4.59687
Cyp1a1	0.0305348	0
Clk3	7.88071	7.47266
Isl2	0	0
Rcn2	10.0704	12.1046
Pstpip1	0	0.0253438
Cyp11a1	0.0930703	0.425394
Tspan3	53.4718	52.7257
Stra6	0.656878	0.544306
Tmem30a	111.543	113.056
Hmg20a	16.1494	16.1831
Cox7a2	18.3645	21.4343
Col12a1	0.436126	0.334337
Stoml1	9.85415	9.55769
Loxl1	0.0754837	0.0452223
Nptn	176.409	192.499
Hcn4	0.870906	0.96059
Neo1	9.77477	9.01686
Mto1	3.41566	3.78249
Impg1	2.62673	1.33206
Cgas	0.104229	0.186144
Ooep	0.030806	0
Gsta4	1.5983	2.0217
Elovl5	5.73119	6.32585
Gclc	7.40102	7.58337
Lrrc1	4.27031	4.86926
Tmed3	5.15514	4.96946
Mlip	5.84317	3.34227
Rasgrf1	56.8078	48.3612
Tinag	0	0
Fam83b	0.0271236	0.0182684
Ctsh	0.163463	0.0479898
Hcrtr2	1.08859	0.837814
Adamts7	0.0821587	0
Tpm1	182.662	205.479
Zic1	2.09209	3.84602
Plscr1	0	0
Lactb	10.3134	10.6976
Plscr2	0	0
Car12	9.79396	7.44
Plod2	0.0481521	0.0625117
Aph1b	3.83166	3.73377
Usp3	9.54835	7.3412
Plscr4	0.171761	0.0608762
Dapk2	0.0390703	0.0335139
Ciao2a	2.73294	2.55938
Snx1	11.486	11.4292
Ppib	18.5244	21.6157
Csnk1g1	16.8485	17.8516
Trip4	11.0461	11.5081
Rbpms2	0.0132425	0
Spg21	4.68041	5.43298
Parp16	0.300514	0.221096
Dpp8	16.9044	17.1211
Igdcc3	0.110455	0.079006
Dis3l	7.2731	8.02567
Tipin	1.73354	1.91634
Snapc5	5.41624	6.03058
Rpl4	51.9787	52.9782
Zwilch	0.863747	1.20352
Lctl	0.0724411	0
Smad3	20.8169	22.8635
2300009A05Rik	1.94898	1.59826
Pias1	10.7844	13.4065
U2surp	25.1113	26.186
Atr	1.1599	1.03589
Xrn1	4.4105	4.58513
Tfdp2	5.36207	5.22591
Atp1b3	8.5923	9.36234
Rasa2	3.35565	2.97811
Ube2cbp	1.06629	0.617719
Rwdd2a	7.49324	6.21158
Me1	3.23975	1.55578
Tbx18	0.0228097	0.0126126
Nt5e	1.92809	6.63309
Snx14	13.3702	12.9667
Syncrip	25.7222	27.0832
Zfp949	5.17521	4.97075
Crtap	0.337973	0.149047
Cmtm6	0.817707	0.798922
Dync1li1	25.0922	24.6567
Cmtm7	0.171459	0.316864
Stt3b	21.4077	18.4361
Tgfbr2	0.713211	0.794199
Zcwpw2	0.70025	0.290251
Eomes	0.0331282	0.0459427
Slc25a36	4.3072	4.83785
Trim42	0.0101845	0
Clstn2	9.81657	10.3114
Rbp2	0	0
Nmnat3	2.27109	3.62573
Copb2	9.26564	9.10599
Mrps22	11.577	10.6295
Pik3cb	3.8276	3.87728
Faim	5.72482	6.15335
Armc8	23.2025	23.9143
Dbr1	6.74656	8.50833
Mras	45.894	48.955
Cldn18	0	0
Nck1	15.4824	14.6437
Cdc25a	0.381192	0.43611
Nme6	1.15487	0.415164
Map4	51.2678	52.2318
Dhx30	42.016	42.9014
Smarcc1	10.3179	10.7831
Cspg5	33.9612	31.1698
Ngp	0	0
Scap	3.58071	4.72232
Ptgs2	0.300245	0.198234
Kif9	0.357593	0.384524
Nradd	0.0231656	0.220289
Pth1r	0.400475	0.302825
Prss44	0	0
Tdgf1	0	0
Lrrc2	0.0236319	0.00674052
Ltf	0	0
Lrrfip2	8.4162	8.32649
Mlh1	1.93111	3.11496
Dclk3	143.349	151.878
Trib1	0.62972	0.360247
Stac	0.870439	0.762827
Arpp21	371.908	426.947
Pdcd6ip	17.5947	16.5521
Fbxl2	5.3097	4.40722
Myd88	1.21924	0.483664
Scn5a	1.27323	1.93953
Wdr48	6.38462	5.50643
Gorasp1	5.21546	6.54354
Ttc21a	0.0173634	0.0163512
Csrnp1	1.88777	1.64713
Mobp	13.0705	14.198
Rpsa	45.9753	46.0314
Slc25a38	3.49538	3.65409
Hhatl	0.644984	0.144703
Nktr	11.6565	11.3056
Ss18l2	5.82417	4.7889
Pccb	14.9918	15.9436
Vipr1	3.46489	3.17521
Lyzl4	0	0.102977
Amotl2	6.7804	4.47733
Cck	56.4224	13.2362
Cep63	17.6203	27.8704
Trak1	32.6065	34.5801
Ephb1	20.5531	18.7638
Abhd5	1.87292	2.02677
Ryk	1.35042	1.193
Slco2a1	0.0827731	0.0773362
Rab6b	111.912	103.771
1110059G10Rik	4.35276	3.43261
Srprb	3.6409	4.02343
Trf	3.62337	2.17376
Topbp1	1.3091	1.37671
Bfsp2	0.111426	0.159869
Uba5	8.71076	8.51026
Nphp3	0.0422348	0.357098
Dnajc13	14.1386	14.1
Acpp	0	0
Gnai2	27.2238	26.458
Mrpl3	21.4282	20.7013
Cpne4	8.76917	3.91557
Nudt16	5.83398	5.5055
Nudt16l2	0	0
Aste1	1.26802	1.05815
Atp2c1	40.6003	40.7432
Pik3r4	12.4587	12.4173
Col6a4	0.884686	0.80637
Manf	20.2936	22.2399
Mapkapk3	0.537676	0.0878831
Cish	2.85801	1.62743
Hemk1	6.16996	4.95578
Rbm5	35.1725	31.5112
Rbm6	25.2963	26.7055
Mon1a	4.30896	3.88719
Mst1r	0.0415435	0.0230202
Traip	0.700759	0.692475
Bsn	54.0065	40.8299
Apeh	10.3508	11.4574
Mst1	0	0
Amigo3	0.2501	0.201644
Ip6k1	26.3171	27.3138
Cdhr4	0	0
Uba7	0.0132951	0.0141856
Nckipsd	6.01624	5.59412
Ip6k2	88.1223	101.081
Prkar2a	10.1271	9.59641
Slc25a20	1.33595	1.31295
Qars	4.58859	4.80774
Nicn1	20.1434	19.4296
Amt	0.518011	0.45702
Klhdc8b	7.00948	7.03708
1700102P08Rik	0.370494	0.532862
Usp4	16.239	17.2788
Nt5m	4.11885	4.01891
Srek1	27.543	28.0977
Oas1d	0	0
Eml4	2.91905	3.16743
Thsd7a	26.6805	27.5095
Flcn	10.8657	10.7289
Atxn2l	25.2189	26.0768
Chsy1	4.82872	5.8826
Gpr19	3.94449	3.48603
Fhl3	0.0377873	0.0295136
Pygm	0.229094	0.312773
Colgalt2	0.187176	0.144704
Crebl2	6.70807	6.60943
March3	0.49508	0.543336
Fam189b	4.40803	4.3859
Oas3	0	0
1700025G04Rik	7.39244	7.83052
Pon2	0.911539	0.240655
A930018P22Rik	0	0
Prorsd1	1.7027	2.40596
Cd59a	2.85914	3.09083
6820408C15Rik	0.227281	0.113841
Malt1	0.743411	0.935169
Oas2	0.0540427	0.0228409
Nlrp3	0	0.0247649
Lmo2	25.6741	26.2112
Kank1	0.733927	0.767445
Exd2	14.8984	10.633
Resf1	3.42497	3.58089
Syde1	0.251793	0.14485
Trib3	1.2405	1.31392
Mdfi	0	0.105749
Mansc1	1.92748	1.59501
Sbspon	0.112964	0.143487
Abtb2	0.166824	0.104723
Folr2	0	0.139776
Bmp8a	0	0.0170698
Mier3	3.17371	2.88756
Snx33	0.175822	0.188234
Ablim3	4.8411	3.81159
Inppl1	7.41979	4.40307
Pram1	0.0237192	0.094691
Ccdc88a	8.84111	10.8737
Tpcn1	2.68196	2.30603
D430042O09Rik	2.31064	2.4187
Heyl	0.0493309	0.0163082
Gpbp1	23.0753	25.0111
Gab3	1.39414	1.10316
Slc8b1	0.0597437	0.0123232
Bet1	10.3062	11.3994
Kap	0	0
Ilvbl	2.24967	1.16011
Gng11	0.0708051	0.0662355
Trpa1	0.0162927	0.0133732
Chrm1	38.9235	41.6993
Mctp2	0.28691	0.0962094
Gtf3c1	42.1485	42.3316
Cntrob	3.08575	4.21478
Troap	0	0.0364724
Alas1	29.1005	30.1472
Pdxk	45.3598	45.7408
Lama1	0.032911	0.0420139
Srxn1	31.7715	27.8848
Cdv3	46.9888	47.7615
Slc10a3	0.520264	0.534882
Alox12b	0.155969	0.0617062
Cyp2c38	0	0
Arap1	0.427496	0.234526
Fanca	0.0390225	0.0383198
Igdcc4	0.681047	0.749468
Loxhd1	0.00791326	0.00690099
Ank2	154.936	139.169
Ppp1r9a	110.928	122.054
Pwp2	6.92391	6.9732
Trpc1	13.7586	15.743
2410131K14Rik	3.72937	3.57543
Prr5l	0.360157	0.112679
Abcc10	1.32655	1.42015
Alpk2	0.141033	0.0093135
Zswim6	22.0328	30.9232
Abcc4	0.627298	0.528853
Rnft2	21.4104	24.6503
Rspo4	0	0.0134856
Ugt8a	0.520378	0.715573
Pkd1	5.25949	8.81856
P2ry2	0.0131764	0
Rag2	0	0
Fbxw8	3.58045	4.04671
Psmf1	5.24986	6.25731
Smap2	61.5449	59.6472
Cyb5r4	3.32403	3.51932
Arhgef17	37.2445	36.4754
Ccdc85a	11.3036	10.3417
Acsl3	35.3358	38.66
Gm6685	0.543856	0.440697
Rims3	8.60962	7.01556
Rangrf	2.3305	1.77332
1700031F05Rik	0	0
Nfyc	25.5536	28.0717
Fbxo21	17.1029	16.8204
Styk1	0.15038	0.0758525
Tex43	0	0
Slc16a1	2.11548	1.89075
Atg12	7.85152	8.57799
Sgpp2	2.03779	1.79851
Cspg4	0.200481	0.147142
Lrig2	5.95282	5.81842
Adgre4	0	0
Odf4	0.156401	0.0543124
Itgbl1	4.99656	5.06174
Hspa13	13.7087	15.2622
Camkv	192.742	207.72
Fshr	0	0
Nup93	2.45349	2.95099
Rbm11	1.69555	1.20796
Ucp3	0.0974977	0.0667186
Rasgrp2	10.1552	12.4833
Lipi	0	0
Ap4b1	4.17348	5.21231
Pebp1	67.2527	69.7624
Ift57	5.73242	5.73878
Fkbp1a	153.387	169.381
Inha	2.16567	2.00588
Fam207a	7.5443	8.90649
Guca2b	0	0
5730522E02Rik	0.455583	1.12008
Olfr281	0.0128585	0
Slc16a8	0.28767	0.334202
Chpf	17.7695	15.8006
Foxj3	28.5869	34.1166
Nlrp4f	0.00895207	0.229493
Mycbp2	46.2587	42.5115
Sox10	1.77138	1.11819
Asic4	17.1836	7.19087
Ogfod1	13.1415	11.6452
Trim33	9.71372	8.7547
4933427E13Rik	0	0
Nfatc1	0.35002	0.206074
Polr2f	1.28001	2.15353
Gmppa	7.17439	4.95789
Cdo1	13.0356	14.6324
Klra9	0	0
Klrc3	0	0
1700088E04Rik	1.47897	1.2973
Cip2a	0.340336	0.455451
Afap1l1	0.406948	0.479806
Calhm2	0.722868	0.437158
Gm7879	0.100269	0.0516063
